Rk,Date,Type,Team,Conf.,Opp.,Venue,Result,Adj. O,Adj. D,T,EFF_O,eFG%_O,TO%_O,Reb%_O,FTR_O,EFF_D,eFG%_D,TO%_D,Reb%_D,FTR_D,G-Sc,+/-,True Advantage,hca,Won/Loss,Score Range,Score,Opp_Score,Spread
3219,11/26/25,N,Tennessee Tech,OVC,Kentucky,A,"L, 104-54",96.1,116.8,72.8,74.2,37.7,15.1,19.1,7.2,142.9,70.5,13.7,35.7,19.7,9.6,-10,0.0,2.84,L,104-54,54,104,-50
3222,11/16/25,N,Harvard,Ivy,Marist,A,"W, 56-54",96,90.5,63,88.9,42.2,23.8,25,51.1,85.7,44,23.8,25.7,30,66.3,1,0.0,2.11,W,56-54,56,54,2
3225,11/20/25,N,New Mexico,MWC,Nebraska,N,"L, 84-72",96,95.8,81,88.8,48.5,19.7,19.5,16.4,103.6,58.8,22.2,15.2,43.9,50.6,-11,0.0,4.33,L,84-72,72,84,-12
3228,11/7/25,N,Oregon,B10,Rice,H,"W, 67-63",96,99.3,66.6,100.5,39.4,18,42.1,73.1,94.5,44.4,21,34.1,17.7,40.5,0,3.26,3.26,W,67-63,67,63,4
3229,11/24/25,N,Troy,SB,Toledo,N,"L, 75-68",96,103.4,68.9,98.7,43.8,17.4,35,21.5,108.9,50.8,16,32.4,27.9,29.8,-2,0.0,3.25,L,75-68,68,75,-7
3231,11/24/25,N,Bethune Cookman,SWAC,Jacksonville,N,"L, 69-64",95.9,112.1,64.6,99,48.1,13.9,24.3,44.4,106.7,51.9,13.9,30.3,47.2,14.2,2,0.0,2.32,L,69-64,64,69,-5
3234,11/7/25,N,Colgate,Pat,Northeastern,H,"L, 68-65",95.9,103.7,67.2,96.7,44.1,16.4,29.4,27.1,101.1,42.4,10.4,27.5,42.4,28.9,1,3.27,3.27,L,68-65,65,68,-3
3237,11/11/25,N,Winthrop,BSth,Coastal Carolina,A,"L, 72-66",95.9,112.4,71.5,92.4,44.9,11.2,14.3,39,100.8,56.6,23.8,29,39.6,13.9,-7,0.0,3.86,L,72-66,66,72,-6
3239,11/6/25,N,Portland,WCC,Arkansas Pine Bluff,H,"W, 83-74",95.8,94.8,82.5,100.6,49.2,23,22.9,54.2,89.7,43.9,23,23.7,47.4,52.8,10,3.76,3.76,W,83-74,83,74,9
3240,11/25/25,N,Army,Pat,East Texas A&M,N,"L, 84-67",95.8,129.3,69,97.1,47.3,18.8,28.2,35.7,121.8,61.1,17.4,20,40.7,3.1,-8,0.0,1.86,L,84-67,67,84,-17
3241,11/25/25,N,San Diego,WCC,Cal Baptist,N,"L, 76-61",95.8,102.4,70.7,86.2,49.1,17,3.1,24.1,107.4,52.9,24,35.5,54.9,31.8,-2,0.0,1.83,L,76-61,61,76,-15
3242,11/3/25,N,Eastern Michigan,MAC,Georgia St.,H,"W, 71-49",95.8,86.6,68.5,103.7,44.5,19,46.8,15.1,71.6,35.3,24.8,29.5,20.7,76.2,7,4.52,4.52,W,71-49,71,49,22
3244,11/30/25,N,Penn,Ivy,Hofstra,H,"L, 77-60",95.8,109.8,66.8,89.8,36.9,15,33.3,26.2,115.2,58.8,22.5,34.8,35.3,17.2,-3,2.47,2.47,L,77-60,60,77,-17
3245,11/7/25,N,Wake Forest,ACC,Morehead St.,H,"W, 81-65",95.8,90.3,79.7,101.7,45,23.9,50,42.9,81.6,40.5,23.9,26.8,27,66.4,8,6.14,6.14,W,81-65,81,65,16
3252,11/3/25,N,Bradley,MVC,St. Bonaventure,N,"L, 69-63",95.7,101.4,66.1,95.3,48.2,13.6,14.7,23.2,104.3,46.7,19.7,38.5,28.3,34,-4,0.0,5.02,L,69-63,63,69,-6
3253,11/14/25,N,Brown,Ivy,Hampton,H,"L, 72-63",95.7,117.9,63.7,98.9,58.7,29.8,33.3,32.6,113,42.4,18.8,52.6,47.5,8.3,-4,2.07,2.07,L,72-63,63,72,-9
3265,11/28/25,N,Charleston Southern,BSth,South Carolina,A,"L, 74-62",95.5,99.9,70.3,88.1,40.7,14.2,30.2,11.4,105.2,45.8,7.1,18.9,41.7,37.3,-4,0.0,5.14,L,74-62,62,74,-12
3266,11/18/25,N,Minnesota,B10,Chicago St.,H,"W, 66-54",95.5,94.2,62.8,105.1,43.3,17.5,40,51.9,86,43.6,19.1,22.9,18.2,53.9,6,4.78,4.78,W,66-54,66,54,12
3268,11/11/25,N,Jacksonville,ASun,High Point,A,"L, 85-64",95.5,108.8,68.9,92.9,44.2,20.3,31.7,26.7,123.3,50,4.4,25,48.4,18.3,-9,0.0,4.04,L,85-64,64,85,-21
3273,11/28/25,N,Loyola Marymount,WCC,Stony Brook,H,"L, 71-68",95.5,113,68,100,44.8,22.1,38.7,34.5,104.5,50,14.7,24.2,41.5,12.6,-6,2.49,2.49,L,71-68,68,71,-3
3279,11/18/25,N,Jacksonville,ASun,George Mason,A,"L, 79-57",95.4,114.3,65.4,87.2,42.3,29.1,38.7,28.8,120.8,66.3,19.9,32,81.4,11.2,-11,0.0,4.04,L,79-57,57,79,-22
3280,11/24/25,N,UNLV,MWC,Maryland,N,"L, 74-67",95.4,95.5,73.2,91.5,43.3,17.8,25,36.7,101.1,50,27.3,40,35.6,49.7,1,0.0,3.59,L,74-67,67,74,-7
3281,11/15/25,N,UC Riverside,BW,North Dakota,H,"L, 76-74",95.4,113.3,74.3,99.6,57.5,28.3,26.7,39.6,102.3,53.1,14.8,24.4,21.5,12.1,0,2.98,2.98,L,76-74,74,76,-2
3286,11/16/25,N,Memphis,Amer,UNLV,H,"L, 92-78",95.4,114.4,79.8,97.7,45.8,22.6,30.6,50.8,115.3,55.5,17.5,34.4,40.6,11,-10,4.85,4.85,L,92-78,78,92,-14
3287,11/6/25,N,Quinnipiac,MAAC,Central Connecticut,H,"W, 71-49",95.3,80.5,69,102.9,46.5,7.2,26.3,9.9,71,30.8,13,27.9,21.5,87.4,9,1.96,1.96,W,71-49,71,49,22
3291,11/5/25,N,New Mexico,MWC,East Texas A&M,H,"W, 76-54",95.3,75.5,77.1,98.6,49.2,19.5,30,36.5,70.1,37.9,27.2,26.2,17.7,93.6,15,4.33,4.33,W,76-54,76,54,22
3295,11/30/25,N,Princeton,Ivy,Saint Joseph's,N,"L, 60-58",95.3,101.8,62.2,93.2,52.9,20.9,18.8,13.5,96.4,48.1,20.9,31,25,31.9,-1,0.0,2.95,L,60-58,58,60,-2
3296,11/3/25,N,Marist,MAAC,Xavier,A,"L, 66-62",95.2,95.7,67.5,91.8,51.1,26.7,24,56.8,97.7,40.6,16.3,30.8,60.4,48.5,-4,0.0,4.48,L,66-62,62,66,-4
3304,11/25/25,N,Eastern Illinois,OVC,Central Arkansas,A,"L, 81-60",95,135.3,63.4,94.6,48,18.9,17.2,23.5,127.7,67.6,18.9,34.6,24.1,1.7,-15,0.0,2.52,L,81-60,60,81,-21
3307,11/24/25,N,San Diego St.,MWC,Michigan,N,"L, 94-54",95,99.9,75.5,71.5,33.1,22.5,26.1,25.8,124.5,58.1,17.2,40.5,32.4,36.1,-12,0.0,4.18,L,94-54,54,94,-40
3310,11/19/25,N,Bowling Green,MAC,William & Mary,H,"L, 82-74",95,106.8,78.1,94.7,45.7,23,27,46.6,105,54.5,23,25,42.9,20.5,-9,3.62,3.62,L,82-74,74,82,-8
3311,11/6/25,N,South Alabama,SB,Alcorn St.,H,"W, 76-70",94.9,110.2,72,105.5,56.6,20.8,28.6,50.9,97.2,55.5,25,23.3,20,15.2,-3,2.17,2.17,W,76-70,76,70,6
3312,11/18/25,N,East Carolina,Amer,UNC Wilmington,A,"L, 85-60",94.9,116.4,67,89.6,38.9,14.9,26.7,22.2,126.9,64,17.9,31,56,8.7,-9,0.0,3.3,L,85-60,60,85,-25
3313,11/18/25,N,Eastern Michigan,MAC,Detroit Mercy,A,"W, 72-62",94.9,94.8,69.7,103.3,53.8,18.6,30.3,47.2,88.9,35.2,17.2,30.2,28.1,50.4,-1,0.0,4.52,W,72-62,72,62,10
3314,11/16/25,N,Quinnipiac,MAAC,Maine,A,"W, 70-64",94.9,111.7,69.8,100.2,38.9,17.2,43.9,49.2,91.6,44.6,15.7,23.7,37.5,13.3,-2,0.0,1.96,W,70-64,70,64,6
3315,11/26/25,N,Gonzaga,WCC,Michigan,N,"L, 101-61",94.8,104.5,80.5,75.8,35.8,13.7,23.5,20.3,125.5,70.8,17.4,16.1,41.7,24.4,-19,0.0,5.17,L,101-61,61,101,-40
3317,11/3/25,N,Lipscomb,ASun,Vanderbilt,A,"L, 105-61",94.8,116.6,74.8,81.6,35.7,24.1,23.7,39.3,140.4,68.4,8,24.2,25,8.5,-24,0.0,3.35,L,105-61,61,105,-44
3322,11/14/25,N,Eastern Michigan,MAC,IU Indy,H,"L, 90-83",94.7,120.7,78.6,105.6,45.9,16.5,40,28.8,114.5,62.5,22.9,29,20.3,5.8,-3,4.52,4.52,L,90-83,83,90,-7
3323,11/24/25,N,Lamar,Slnd,Oakland,N,"L, 83-68",94.7,105.5,70.9,95.9,45.2,22.6,39,25.4,117.1,54.5,15.5,32.4,57.1,22.4,-4,0.0,3.67,L,83-68,68,83,-15
3325,11/3/25,N,Howard,MEAC,Missouri,H,"L, 88-67",94.7,114,71.8,93.3,45.2,18.1,24.4,25.8,122.6,63.9,22.3,47.1,34.4,10.5,-13,4.13,4.13,L,88-67,67,88,-21
3327,11/11/25,N,Bucknell,Pat,Princeton,A,"L, 73-63",94.6,114.5,68.4,92.1,47.1,19,17.6,41.2,106.8,50.9,17.6,27,54.7,10,-5,0.0,3.3,L,73-63,63,73,-10
3328,11/21/25,N,Massachusetts,MAC,Charleston,N,"L, 69-65",94.6,99.7,68,95.6,52.7,22.1,32.3,23.2,101.5,45.9,13.2,11.1,59.2,35.3,1,0.0,3.68,L,69-65,65,69,-4
3331,11/15/25,N,Pepperdine,WCC,Northern Colorado,H,"L, 88-81",94.6,106.2,73.4,98.1,41.8,13.3,30,41.1,106.6,55.6,24.2,34.3,40.3,20.9,-5,2.57,2.57,L,88-81,81,88,-7
3334,11/29/25,N,Gardner Webb,BSth,UNC Wilmington,A,"L, 88-62",94.5,117,69.2,89.6,44.8,20.2,20,22.4,127.2,62.5,10.1,25,17.2,7.9,-10,0.0,3.08,L,88-62,62,88,-26
3336,11/25/25,N,Utah,B12,Grand Canyon,N,"L, 68-58",94.5,99.9,67.4,86.1,46.1,20.8,25.8,35.3,100.9,39.7,8.9,23.8,55.2,34.5,-6,0.0,5.02,L,68-58,58,68,-10
3339,11/24/25,N,Rhode Island,A10,Towson,N,"L, 62-55",94.5,102.9,61.3,89.7,45,24.5,29.4,32,101.1,49,19.6,34.4,38,27.2,-2,0.0,2.96,L,62-55,55,62,-7
3340,11/29/25,N,Nebraska,B10,USC Upstate,H,"W, 72-63",94.5,96.5,71.7,100.5,48.3,18.1,27,30,87.9,45.5,15.3,20.5,12.1,44.1,1,5.75,5.75,W,72-63,72,63,9
3341,11/7/25,N,VMI,SC,Southern Indiana,A,"W, 78-74",94.5,107.2,78.3,99.7,44.4,12.8,27.7,31,94.6,41.2,14.1,30,23,19.1,-3,0.0,2.75,W,78-74,78,74,4
3342,11/29/25,N,DePaul,BE,LSU,N,"L, 96-63",94.4,123.6,69.1,91.1,49,18.8,21.6,44.2,138.9,73.5,21.7,42.1,51,4.3,-20,0.0,2.32,L,96-63,63,96,-33
3346,11/20/25,N,Pacific,WCC,Florida Atlantic,A,"L, 82-59",94.4,115.3,65,90.7,44,23.1,32.3,40,126.1,66.3,20,26.9,30.8,9.1,-10,0.0,2.84,L,82-59,59,82,-23
3347,11/29/25,N,Stetson,ASun,Southern Utah,N,"L, 70-68",94.4,107.9,69.4,98,51.7,21.6,30,17.2,100.8,50,18.7,20.7,30.9,17.8,3,0.0,4.43,L,70-68,68,70,-2
3353,11/18/25,N,Nevada,MWC,UC Davis,H,"L, 75-71",94.3,100.8,74.3,95.6,47.2,22.9,27.3,54.7,100.9,61.1,26.9,14.8,60,31.7,0,2.67,2.67,L,75-71,71,75,-4
3358,11/7/25,N,Cincinnati,B12,Georgia St.,H,"W, 74-64",94.2,97.2,75.5,98.1,46,21.2,34.1,41.9,84.8,42.1,22.5,23.5,31.6,41.1,6,3.67,3.67,W,74-64,74,64,10
3359,11/28/25,N,Hofstra,CAA,La Salle,N,"W, 63-58",94.2,93.6,66.5,94.8,48.3,19.6,27.8,18.6,87.3,42.2,21.1,34.3,20.7,52,3,0.0,3.32,W,63-58,63,58,5
3364,11/21/25,N,Arkansas St.,SB,SMU,A,"L, 100-69",94.1,109.3,80.1,86.1,46,40,53.8,25.4,124.8,60,10,30.8,21.3,15.2,-14,0.0,4.74,L,100-69,69,100,-31
3366,11/29/25,N,Bethune Cookman,SWAC,Indiana,A,"L, 100-56",94.1,123,71,78.9,33.6,15.5,21.4,36.2,140.8,63.6,9.9,33.3,28.8,4.4,-22,0.0,2.32,L,100-56,56,100,-44
3368,11/23/25,N,Charleston,CAA,Yale,N,"L, 74-63",94.1,102.4,65,97,42.7,13.9,28.6,43.6,113.9,54.3,12.3,28.6,31,27.5,-9,0.0,2.52,L,74-63,63,74,-11
3370,11/21/25,N,Holy Cross,Pat,Sacred Heart,A,"L, 79-66",94.1,122.7,66.9,98.6,53.9,23.9,26.7,29.4,118.1,56.5,14.9,27.8,19.4,4.5,-9,0.0,3.25,L,79-66,66,79,-13
3371,11/4/25,N,San Diego St.,MWC,Long Beach St.,H,"W, 77-45",94.1,72.8,71.2,108.1,52.5,21.1,34.3,31.7,63.2,36.4,29.5,31.6,8.5,95.1,9,4.18,4.18,W,77-45,77,45,32
3373,11/22/25,N,Penn St.,B10,Providence,N,"L, 77-65",94.1,96.6,70.3,92.4,39.4,15.6,32.6,24.2,109.5,44.9,10,33.3,27.5,42.6,-3,0.0,3.69,L,77-65,65,77,-12
3378,11/30/25,N,Coastal Carolina,SB,Alabama A&M,H,"W, 67-60",94,92.8,68.8,97.4,39,16,24.3,68,87.2,39.7,14.5,20.5,37.9,53.8,6,2.78,2.78,W,67-60,67,60,7
3381,11/16/25,N,Presbyterian,BSth,Sacramento St.,A,"L, 64-62",94,97.5,66.4,93.3,41.5,16.6,35,35.6,96.3,47.9,25.6,33.3,52.1,39.6,4,0.0,3.07,L,64-62,62,64,-2
3383,11/23/25,N,Portland,WCC,St. Thomas,H,"L, 76-66",94,104.2,71.4,92.4,52.5,28,34.5,11.9,106.4,50.8,12.6,21.6,29.5,23.3,-5,3.76,3.76,L,76-66,66,76,-10
3384,11/16/25,N,Radford,BSth,Cleveland St.,N,"L, 87-82",93.9,105.4,82,99.9,41.9,18.3,38.9,40.5,106,52.8,19.5,28.6,85.2,20.9,9,0.0,2.33,L,87-82,82,87,-5
3385,11/21/25,N,Georgia Southern,SB,Florida St.,A,"L, 98-72",93.9,111.1,83.1,86.7,40.5,20.5,20.9,38.1,117.9,55.6,13.2,28.6,40.8,12.6,-11,0.0,3.64,L,98-72,72,98,-26
3388,11/21/25,N,Southern,SWAC,San Jose St.,A,"L, 80-66",93.9,112.8,69.7,94.7,45.1,20.1,28.9,23,114.8,54.7,21.5,39.4,54.7,10.8,-7,0.0,2.94,L,80-66,66,80,-14
3389,11/15/25,N,Hawaii,BW,Utah Tech,H,"W, 68-62",93.9,90.4,70.5,96.5,49,27,32.1,52.1,87.9,45.5,18.4,14.3,26.8,60.6,6,4.92,4.92,W,68-62,68,62,6
3390,11/25/25,N,Stetson,ASun,Wright St.,H,"L, 79-62",93.9,127.4,64.6,96,50,20.1,29.4,15.8,122.4,64.4,20.1,34.5,10.2,2.9,-15,4.43,4.43,L,79-62,62,79,-17
3391,11/17/25,N,Alabama St.,SWAC,Colorado,A,"L, 94-66",93.8,119.6,70.9,93.1,44,15.5,28.3,17.9,132.6,58.9,15.5,39.4,64.3,5.7,-18,0.0,2.56,L,94-66,66,94,-28
3392,11/18/25,N,Georgia Southern,SB,Georgia Tech,A,"L, 68-66",93.8,91.3,75.2,87.8,43.3,18.6,32.6,22.4,90.4,42.9,29.3,40.5,53.6,57.7,1,0.0,3.64,L,68-66,66,68,-2
3393,11/24/25,N,Georgia Southern,SB,Youngstown St.,N,"L, 67-61",93.8,100,67.8,89.9,42.1,19.2,24.3,26.3,98.8,52.9,28,35.5,35.3,32.4,-4,0.0,3.64,L,67-61,61,67,-6
3405,11/10/25,N,Stetson,ASun,Miami FL,A,"L, 102-61",93.7,110.7,78.8,77.4,40.4,21.6,19,45.6,129.4,62.1,15.2,32.4,39.4,12.9,-11,0.0,4.43,L,102-61,61,102,-41
3407,11/15/25,N,South Alabama,SB,Coppin St.,N,"W, 72-62",93.6,109.8,66.6,108.1,48.4,13.5,35.9,23.8,93.1,43.8,19.5,25.7,30.4,13.8,4,0.0,2.17,W,72-62,72,62,10
3408,11/7/25,N,Hofstra,CAA,Iona,A,"L, 81-73",93.6,112,74.7,97.7,50,20.1,36.8,28.6,108.5,52.5,20.1,30.6,45,11.3,-15,0.0,3.32,L,81-73,73,81,-8
3409,11/22/25,N,Howard,MEAC,Niagara,N,"W, 80-70",93.6,111,75.6,105.8,50,19.8,32.4,86,92.6,50,29.1,31,58,12.4,-4,0.0,4.13,W,80-70,80,70,10
3410,11/11/25,N,La Salle,A10,Temple,A,"L, 90-63",93.6,121.3,66.5,94.7,40.7,15,24.3,44.4,135.3,58.8,12,44.4,20.6,4.8,-11,0.0,3.34,L,90-63,63,90,-27
3414,11/10/25,N,Northern Illinois,MAC,Grand Canyon,A,"L, 88-59",93.6,117.3,72,81.9,42.9,29.2,22.6,42.9,122.2,57.4,20.8,53.8,31.1,7,-14,0.0,3.27,L,88-59,59,88,-29
3419,11/20/25,N,Central Arkansas,ASun,North Texas,A,"L, 74-56",93.5,109.5,68.7,81.5,39.6,27.7,32.5,66.7,107.7,43.5,14.6,31.4,59.3,14.1,-4,0.0,3.61,L,74-56,56,74,-18
3422,11/30/25,N,North Texas,Amer,Prairie View A&M,H,"W, 72-69",93.5,106.4,70.4,102.3,54,27,34.5,52,98,47.2,15.6,18.2,40.7,18.5,-2,2.99,2.99,W,72-69,72,69,3
3423,11/3/25,N,Tennessee Tech,OVC,Western Kentucky,A,"L, 82-70",93.5,105.8,76.2,91.9,52.5,24.9,25.6,19.7,107.7,43.5,14.4,33.3,56.5,19.4,-9,0.0,2.84,L,82-70,70,82,-12
3427,11/21/25,N,Iona,MAAC,Akron,N,"L, 96-75",93.4,110.7,77.2,97.2,50,22,27.5,32.3,124.4,60.8,14.3,35.5,38.5,12.4,-17,0.0,2.55,L,96-75,75,96,-21
3428,11/25/25,N,East Carolina,Amer,Michigan St.,N,"L, 89-56",93.4,110.9,72,77.8,39.6,33.3,30.6,54.2,123.6,60.4,15.3,36.1,17.9,12.2,-17,0.0,3.3,L,89-56,56,89,-33
3432,11/14/25,N,Tulane,Amer,New Orleans,H,"L, 85-63",93.4,129.2,65.7,95.9,37.5,7.6,20.5,65.4,129.3,67.7,21.3,37.5,58.3,2.3,-10,3.78,3.78,L,85-63,63,85,-22
3434,11/23/25,N,Western Illinois,OVC,North Dakota,H,"L, 78-69",93.4,114.3,73.4,94.2,54.7,23.2,23.5,39.6,106.5,55.5,17.8,11.5,36.4,9,1,2.63,2.63,L,78-69,69,78,-9
3438,11/8/25,N,Albany,AE,Massachusetts,A,"L, 83-62",93.3,110.4,74.1,83.7,43.4,25.6,24.2,43.4,112,51.7,17.5,42.4,50,12.6,-6,0.0,3.3,L,83-62,62,83,-21
3439,11/18/25,N,Eastern Kentucky,ASun,Kent St.,A,"L, 93-78",93.3,111.6,81.5,95.7,48.5,23.3,32.6,36.9,114.1,56.8,19.6,32.4,62.7,11.3,-16,0.0,2.64,L,93-78,78,93,-15
3442,11/30/25,N,Chattanooga,SC,Tennessee St.,H,"L, 70-64",93.3,119.1,65.4,97.9,44.8,10.7,16.7,24.1,107.1,47.5,12.2,26.5,25.4,5.7,-8,3.99,3.99,L,70-64,64,70,-6
3444,11/7/25,N,Georgia Tech,ACC,Bryant,H,"W, 74-45",93.2,70.1,74.2,99.8,54,17.5,20,15.9,60.7,28.3,21.6,20,26.7,96.3,15,3.42,3.42,W,74-45,74,45,29
3445,11/21/25,N,Western Illinois,OVC,Coastal Carolina,H,"L, 84-64",93.2,127.3,72.7,88,39.5,13.7,27,33.9,115.5,51.5,12.4,35.1,29.4,2.7,-9,2.63,2.63,L,84-64,64,84,-20
3451,11/26/25,N,Northern Iowa,MVC,Tulsa,N,"L, 63-60",93.2,91.2,62.9,95.3,46.5,14.3,19.4,17.5,100.1,50,15.9,13.3,30.6,56,-3,0.0,3.89,L,63-60,60,63,-3
3454,11/7/25,N,DePaul,BE,Stonehill,H,"W, 72-64",93.2,95.4,75.9,94.9,41.1,9.2,20,56.5,84.3,48.2,21.1,16.2,26.3,43.2,8,2.32,2.32,W,72-64,72,64,8
3458,11/21/25,N,Pepperdine,WCC,Stephen F. Austin,H,"L, 63-60",93.1,92.3,67.1,89.5,47,22.4,21.4,28,93.9,45.6,14.9,31.2,1.5,52.6,3,2.57,2.57,L,63-60,60,63,-3
3462,11/29/25,N,VMI,SC,UCF,A,"L, 82-57",93,102,68,83.8,34.4,19.1,35.6,34.4,120.5,42.5,11.8,56,21.2,25.6,-7,0.0,2.75,L,82-57,57,82,-25
3463,11/30/25,N,Bucknell,Pat,Cornell,H,"L, 101-72",92.9,125.8,73.8,97.5,44.2,23,31.7,43.3,136.8,85.5,21.7,23.5,16.4,3,-11,3.3,3.3,L,101-72,72,101,-29
3464,11/11/25,N,Charlotte,Amer,Davidson,H,"L, 62-55",92.9,108.1,58.1,94.7,40.7,17.2,39,37,106.7,57.4,18.9,20,25.5,14.9,-8,3.9,3.9,L,62-55,55,62,-7
3465,11/19/25,N,Marquette,BE,Dayton,H,"L, 77-71",92.9,94.3,71.5,88.2,45.4,24.9,31.7,24.6,95.7,60.2,31.1,19.2,53.1,45.7,-5,4.68,4.68,L,77-71,71,77,-6
3471,11/11/25,N,Duquesne,A10,Queens,H,"W, 87-81",92.9,86.2,76.5,101.1,53,18.6,22,45.5,94.1,43.6,18.6,29.8,38.6,70.2,10,2.36,2.36,W,87-81,87,81,6
3473,11/7/25,N,Tennessee Tech,OVC,Charlotte,A,"L, 70-65",92.9,107.7,65.7,99,56.4,25.9,32.3,53.2,106.6,59.6,28.9,37,42.6,15.3,-10,0.0,2.84,L,70-65,65,70,-5
3476,11/3/25,N,Marquette,BE,Albany,H,"W, 80-53",92.8,77.8,76.6,104.5,45.7,18.3,38.5,67.2,69.2,32.1,30,38.8,20.9,88.5,9,4.68,4.68,W,80-53,80,53,27
3477,11/23/25,N,Oklahoma,SEC,Alcorn St.,H,"W, 72-53",92.8,90.2,68.5,105,40.2,10.2,36.7,42.4,77.3,45.3,27.7,20,15.1,58.1,4,5.28,5.28,W,72-53,72,53,19
3480,11/27/25,N,St. Bonaventure,A10,East Carolina,N,"W, 67-58",92.8,91.5,70.8,94.7,46.6,19.8,25,23.7,82,33.6,24,30.2,45.5,54,3,0.0,3.36,W,67-58,67,58,9
3486,11/9/25,N,UC Davis,BW,Portland,A,"L, 67-63",92.8,98.2,69.5,90.6,41.8,23,37.5,26.2,96.4,47.2,24.5,32.4,40.7,34.4,0,0.0,3.78,L,67-63,63,67,-4
3496,11/8/25,N,Princeton,Ivy,Akron,A,"L, 104-69",92.6,113.1,77.2,89.3,43.1,19.4,25.5,30.8,134.7,61.3,9.1,30.6,29.6,9.1,-15,0.0,2.95,L,104-69,69,104,-35
3497,11/28/25,N,Robert Morris,Horz,Southern Utah,H,"W, 61-54",92.6,86.9,64.7,94.4,44.4,15.5,33.3,19.4,83.5,42.3,23.2,25,30.8,67.5,11,1.63,1.63,W,61-54,61,54,7
3499,11/11/25,N,Wofford,SC,Auburn,A,"L, 93-62",92.6,112.1,71.2,87.1,43.5,18.3,22.2,16.1,130.7,57,15.5,51.3,25.4,9.9,-16,0.0,2.28,L,93-62,62,93,-31
3500,11/30/25,N,Fordham,A10,Colgate,N,"L, 72-62",92.5,112.5,64.3,96.5,46.7,18.7,29.4,11.7,112,52.5,15.6,35.3,18.3,9.5,-9,0.0,3.09,L,72-62,62,72,-10
3501,11/15/25,N,Drexel,CAA,Syracuse,N,"L, 80-50",92.5,110.5,64.4,77.6,37.3,27.9,42.9,16.9,124.2,54.8,10.9,36.4,23.8,11.6,-6,0.0,3.1,L,80-50,50,80,-30
3504,11/15/25,N,VMI,SC,Jacksonville,H,"L, 69-67",92.5,114.8,66.5,100.8,52.7,22.6,30,20,103.8,58.2,28.6,38.7,18.2,7.7,-3,2.75,2.75,L,69-67,67,69,-2
3505,11/17/25,N,Niagara,MAAC,Le Moyne,A,"L, 74-68",92.5,109,67,101.4,51.8,16.4,17.6,25.5,110.4,52.9,19.4,23.3,43.1,13.3,-4,0.0,3.16,L,74-68,68,74,-6
3507,11/15/25,N,Texas Southern,SWAC,Texas St.,A,"L, 77-67",92.5,118,71,94.4,45.4,22.5,28.9,53.7,108.5,58.9,23.9,32,71.1,5.7,-12,0.0,3.19,L,77-67,67,77,-10
3509,11/22/25,N,Gardner Webb,BSth,Richmond,A,"L, 102-67",92.4,131.9,74.9,89.5,50.8,22.7,18.4,18.6,136.2,61,12,39.5,24.7,1.6,-24,0.0,3.08,L,102-67,67,102,-35
3511,11/25/25,N,Loyola Marymount,WCC,Ohio,N,"W, 70-58",92.4,83.6,71.9,97.3,46,22.2,37.5,27,80.6,38,23.6,28.9,53.7,75.9,3,0.0,2.49,W,70-58,70,58,12
3514,11/24/25,N,Stony Brook,CAA,Pacific,N,"L, 86-58",92.4,124.5,66.8,86.8,41.2,18,18.4,22.8,128.8,76.7,21,17.6,55.8,3.2,-12,0.0,2.08,L,86-58,58,86,-28
3516,11/29/25,N,Southern Utah,WAC,Stetson,N,"W, 70-68",92.4,110.1,69.4,100.8,50,18.7,20.7,30.9,98,51.7,21.6,30,17.2,11.7,-3,0.0,4.05,W,70-68,70,68,2
3517,11/3/25,N,Stetson,ASun,Rhode Island,A,"L, 93-62",92.4,120,73.9,83.9,45.5,27.1,27.5,40,125.8,58.7,18.9,48.4,38.1,4.8,-13,0.0,4.43,L,93-62,62,93,-31
3521,11/29/25,N,Niagara,MAAC,Detroit Mercy,H,"L, 70-66",92.3,113.8,65.5,100.8,50.9,12.2,12.1,25,107,42.7,13.8,37.8,54.5,8.3,-6,3.16,3.16,L,70-66,66,70,-4
3523,11/26/25,N,San Jose St.,MWC,Loyola Chicago,N,"W, 63-51",92.3,94.5,58.4,107.9,47.2,12,33.3,31.5,87.3,56.2,36,31.8,25,43,1,0.0,3.99,W,63-51,63,51,12
3525,11/7/25,N,Navy,Pat,Yale,H,"L, 97-68",92.3,110.9,75.6,89.9,47,25.1,19.4,56,128.3,59.1,13.2,34.3,34.8,10.8,-9,2.91,2.91,L,97-68,68,97,-29
3526,11/8/25,N,Fairfield,MAAC,NJIT,A,"W, 74-53",92.2,86.2,75,98.6,43.9,21.3,39.1,36.4,70.6,37.5,21.3,16.3,20,68.5,5,0.0,2.23,W,74-53,74,53,21
3531,11/9/25,N,Texas A&M,SEC,Oklahoma St.,A,"L, 87-63",92.2,107.5,72.8,86.6,39.5,22,31.8,27.4,119.6,53.8,12.4,32.4,33.3,14.6,-12,0.0,4.82,L,87-63,63,87,-24
3533,11/3/25,N,Western Carolina,SC,Cincinnati,A,"L, 94-63",92.2,121.7,80,78.8,43,27.5,32.6,21.9,117.6,62.7,18.8,23.3,50.8,3.9,-19,0.0,3.44,L,94-63,63,94,-31
3536,11/7/25,N,Louisiana Monroe,SB,Mississippi,A,"L, 86-65",92.1,111.3,74.1,87.7,46.6,20.2,20,28.8,116,58.3,17.5,28.9,19.7,10.2,-15,0.0,2.97,L,86-65,65,86,-21
